"","term","estimate","std.error","statistic","p.value","coef.type"
"269","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_hadrus",-0.219522977704979,0.169896335344749,-1.29209954564075,0.196322673239964,"location"
"270","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_sp_494a",-0.0458138137850084,0.522408837682258,-0.0876972410885466,0.930117312469002,"location"
"271","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_sp_992a",15.1946319388915,11.1771503589415,1.35943701667538,0.174008147942366,"location"
"272","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerotignum",0.573504867657363,0.462111913408642,1.24105189893734,0.214586577194994,"location"
"273","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerotignum.s__Anaerotignum_lactatifermentans",0.573504867657363,0.462111913408642,1.24105189893734,0.214586577194994,"location"
"274","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia",0.0643336394776534,0.0341936640627729,1.8814491292758,0.0599108491017297,"location"
"275","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_coccoides",1.24640984300648,1.07251346205924,1.16213911256029,0.245178962188116,"location"
"276","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_hansenii",1.72460795183618,1.17538391550081,1.46727203689983,0.142302067391676,"location"
"277","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_hydrogenotrophica",-1.17423791576934,1.43200707063318,-0.819994495732581,0.41221924501139,"location"
"278","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_obeum",0.216765877744743,0.219988109784641,0.985352699093365,0.324450855254209,"location"
"279","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_producta",1.25292970913506,0.71280542231148,1.75774435760052,0.0787910167159545,"location"
"280","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_sp_An249",-216.543773171195,NA,NA,NA,"location"
"281","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_sp_CAG_257",0.0638888275314106,0.0515478579811376,1.23940799935448,0.215194440504829,"location"
"282","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_sp_N6H1_15",1.99027872701831,1.97251478023871,1.00900573570225,0.312971883431066,"location"
"283","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_wexlerae",-0.0428321363702956,0.102157646410145,-0.419274894003844,0.675015242626321,"location"
"284","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Ruminococcus_gnavus",0.111058703186049,0.0656153217050958,1.69257271472653,0.0905368283438419,"location"
"285","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Ruminococcus_torques",0.0054848098348621,0.149138103390628,0.0367767170841382,0.970663038562253,"location"
"286","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Cellulosilyticum",272.178815546445,192.010429717294,1.41752099585,0.156330660242137,"location"
"287","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Cellulosilyticum.s__Cellulosilyticum_lentocellum",272.178815546445,192.010429717294,1.41752099585,0.156330660242137,"location"
"288","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus",0.346880773520322,0.311652061050798,1.1130385993622,0.265691852120524,"location"
"289","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_catus",-1.00170218518224,3.80961859815317,-0.262940281126266,0.792596608505277,"location"
"290","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_comes",0.368113158875645,0.318521225116429,1.15569428298252,0.247806227443714,"location"
"291","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea",-0.0439753302673309,0.123145456679027,-0.357100712062407,0.721016411429564,"location"
"292","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea.s__Dorea_formicigenerans",-0.522835815519585,0.614697386698744,-0.850558058051124,0.395014896428879,"location"
"293","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea.s__Dorea_longicatena",-0.0157901990332445,0.181377605165691,-0.0870570488502146,0.930626165763147,"location"
"294","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea.s__Dorea_sp_CAG_317",-0.171841367499488,0.411095395863048,-0.418008494448658,0.675940906624161,"location"
"295","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Eisenbergiella",0.411927786220028,0.485923582226727,0.847721331680146,0.396593183527504,"location"
"296","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Eisenbergiella.s__Eisenbergiella_massiliensis",-0.248241839527274,0.705405623338421,-0.351913610147361,0.724903051879261,"location"
"297","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Eisenbergiella.s__Eisenbergiella_tayi",0.81687274788585,0.58203099525412,1.40348667776567,0.160471761898423,"location"
"298","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Faecalicatena",-8851.0374618723,NA,NA,NA,"location"
"299","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Faecalicatena.s__Faecalicatena_orotica",-8851.0374618723,NA,NA,NA,"location"
"300","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Fusicatenibacter",-0.168111368357183,0.162972710043942,-1.03153079010502,0.302291977054153,"location"
"301","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans",-0.168111368357183,0.162972710043942,-1.03153079010502,0.302291977054153,"location"
"302","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium",0.143656446438141,0.0955082942939306,1.50412534848578,0.132549094603936,"location"
"303","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_aldenense",37.2751428521166,25.1521006641696,1.48198925210318,0.138343154801274,"location"
"304","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_asparagiforme",-4.74949709824898,4.67770028760908,-1.01534874109615,0.309939618020286,"location"
"305","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_bolteae",0.246620214656576,0.25528322792507,0.966065090374693,0.334011611547462,"location"
"306","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_citroniae",-4.48255511713473,7.63505141078079,-0.587102152423663,0.557135102072889,"location"
"307","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_clostridioforme",0.155411936291396,0.167045355632532,0.930357720529942,0.35218590152678,"location"
"308","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_lavalense",2.00844314002135,1.47577858863368,1.36093798588095,0.173533287942568,"location"
"309","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_saccharolyticum",-1.12730152020444,0.866073396549801,-1.30162353987007,0.193045108738583,"location"
"310","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_scindens",1.16946810629122,2.20089172372551,0.531361035931213,0.595168616901371,"location"
"311","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_symbiosum",0.530743311524894,0.340310432141662,1.55958578226588,0.11885779851353,"location"
"312","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An131",-3.78669689980379,29.6479486325819,-0.127722054120209,0.898368936369211,"location"
"313","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An138",47.2096315992919,67.1646523006396,0.702894007222343,0.482121806102244,"location"
"314","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An181",0.477402170828126,0.422543825196623,1.12982877126645,0.258548382300713,"location"
"315","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira",0.207561884147979,0.184489113208589,1.12506304864344,0.260562318150946,"location"
"316","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified",0.00786808385720382,0.0487970126935172,0.161241097003652,0.871903513844347,"location"
"317","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified.s__Eubacterium_rectale",0.00758391555881361,0.0487605825761114,0.15553373561474,0.876400560356571,"location"
"318","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_2_1_46FAA",6.60541013629096,7.47069624709356,0.88417597474409,0.376601225521893,"location"
"319","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__Lachnospira_pectinoschiza",0.207561884147979,0.184489113208589,1.12506304864344,0.260562318150946,"location"
"320","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Marvinbryantia",0.720975683963088,0.530101483854038,1.36007105417122,0.17380743991787,"location"
"321","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Marvinbryantia.s__Marvinbryantia_formatexigens",0.720975683963088,0.530101483854038,1.36007105417122,0.17380743991787,"location"
"322","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Murimonas",-12342.6745917307,NA,NA,NA,"location"
"323","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Murimonas.s__Murimonas_intestini",-12342.6745917307,NA,NA,NA,"location"
"324","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Robinsoniella",7.55257568385406,35.0367896488301,0.215561293130812,0.829329730029299,"location"
"325","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Robinsoniella.s__Robinsoniella_sp_RHS",7.55257568385406,35.0367896488301,0.215561293130812,0.829329730029299,"location"
"326","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia",-0.0813057375994697,0.0680091391903365,-1.19551193512272,0.231887075955739,"location"
"327","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_faecis",-0.0809616192052187,0.0925144454040822,-0.875124083072613,0.381506394529959,"location"
"328","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_hominis",-1.04957198298575,0.554034258596494,-1.89441711717354,0.0581696661709986,"location"
"329","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_intestinalis",-0.178563488899722,0.127788248169831,-1.39733889036815,0.162311686185445,"location"
"330","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_inulinivorans",0.180376046657694,0.143954117036861,1.25301068403279,0.210201818490909,"location"
"331","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_309",-1.09034328160817,5.39199610318245,-0.202215146439856,0.839748532578105,"location"
"332","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_471",11.356100065824,21.4036170506475,0.530569204212166,0.595717340879235,"location"
"333","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Sellimonas",0.183693068549562,0.32070217061198,0.572783988954702,0.566790961248843,"location"
"334","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Sellimonas.s__Sellimonas_intestinalis",0.183693068549562,0.32070217061198,0.572783988954702,0.566790961248843,"location"
"335","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella",27.8481951905889,48.5872760691279,0.573158189624948,0.566537590731245,"location"
"336","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella.s__Tyzzerella_nexilis",27.8481951905889,48.5872760691279,0.573158189624948,0.566537590731245,"location"
"337","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae",0.117041969937659,0.17992813867522,0.650492862313916,0.515373910805411,"location"
"338","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter",0.117041969937659,0.17992813867522,0.650492862313916,0.515373910805411,"location"
"339","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter.s__Oscillibacter_sp_57_20",0.257558398865194,0.200319092174536,1.28574064543377,0.198533590975269,"location"
"340","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter.s__Oscillibacter_sp_CAG_241",-0.439301307199912,0.420631964788837,-1.04438403158554,0.296307748577125,"location"
"341","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae",0.384565755499143,0.85611820752603,0.449197029240207,0.653289530348498,"location"
"342","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Clostridioides",15.0129832712601,17.6781585004627,0.849239091892246,0.395748264947229,"location"
"343","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Clostridioides.s__Clostridioides_difficile",15.0129832712601,17.6781585004627,0.849239091892246,0.395748264947229,"location"
"344","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Intestinibacter",0.354340267643453,0.852638143115766,0.415581065079495,0.677716584629632,"location"
"345","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Intestinibacter.s__Intestinibacter_bartlettii",0.354340267643453,0.852638143115766,0.415581065079495,0.677716584629632,"location"
"346","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptostreptococcus",28.9327704170343,69.3133082044299,0.417420134264853,0.676371130334107,"location"
"347","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptostreptococcus.s__Peptostreptococcus_stomatis",28.9327704170343,69.3133082044299,0.417420134264853,0.676371130334107,"location"
"348","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia",-125.546374350555,236.694494589418,-0.53041527040303,0.595824040791809,"location"
"349","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia.s__Romboutsia_ilealis",-125.546374350555,236.694494589418,-0.53041527040303,0.595824040791809,"location"
"350","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae",-0.00960134863540394,0.027971676741147,-0.343252523767377,0.731408493947626,"location"
"351","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Agathobaculum",0.251962890994774,0.690118043323455,0.365101149625616,0.715035902781135,"location"
"352","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Agathobaculum.s__Agathobaculum_butyriciproducens",0.251962890994774,0.690118043323455,0.365101149625616,0.715035902781135,"location"
"353","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus",2.55366083099602,2.130745054353,1.19848258043778,0.230729200530397,"location"
"354","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An172",4.54420400752644,4.46974296926892,1.01665890830177,0.309315720072558,"location"
"355","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An250",1.85714234894562,2.35435508145491,0.788811493888157,0.43022219066957,"location"
"356","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus",-0.483281085339448,1.06393282276848,-0.454240225507745,0.649655933569797,"location"
"357","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus_colihominis",-0.286655018663132,1.05089985355709,-0.272771013996112,0.785029242377885,"location"
"358","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus_sp_CAG_528",-2.91457406453504,4.08740773363455,-0.713061738507643,0.475807554291509,"location"
"359","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium",-0.0208147470042383,0.0486216509475285,-0.428096261616069,0.668581038408749,"location"
"360","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.0208147470042383,0.0486216509475285,-0.428096261616069,0.668581038408749,"location"
"361","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor",0.0176513739847754,0.115661811357344,0.15261194492485,0.87870430466245,"location"
"362","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor.s__Flavonifractor_plautii",0.00668652371724328,0.116881905209691,0.0572075181804007,0.954379889328518,"location"
"363","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor.s__Flavonifractor_sp_An10",1.0582461650407,1.16787456141848,0.90612999032651,0.364867053262379,"location"
"364","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor.s__Flavonifractor_sp_An100",-49.1581864325795,59.8631176549892,-0.821176516664138,0.411545730697746,"location"
"365","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Gemmiger",0.355212238919733,0.627844124141982,0.565765012781109,0.57155353341988,"location"
"366","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Gemmiger.s__Gemmiger_formicilis",0.371520917665838,0.627305809281493,0.592248488964852,0.553684203869586,"location"
"367","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Gemmiger.s__Gemmiger_sp_An87",-2959.80262345834,NA,NA,NA,"location"
"368","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Harryflintia",-0.429696685782853,2.1529130109148,-0.199588503392559,0.841802419839954,"location"
"369","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Harryflintia.s__Harryflintia_acetispora",-0.429696685782853,2.1529130109148,-0.199588503392559,0.841802419839954,"location"
"370","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor",0.455594013117233,0.302623244618865,1.50548254708928,0.132200060621718,"location"
"371","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus",-0.0838807707273071,13.176232290329,-0.00636606648084624,0.994920648150226,"location"
"372","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor.s__Pseudoflavonifractor_sp_An184",0.456827411046946,0.303073026731395,1.50731794239089,0.131729180691005,"location"
"373","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified",0.0138230844733805,0.0563511839582321,0.245302467533357,0.806222241295175,"location"
"374","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Clostridium_leptum",-0.308725307147596,0.612368021398477,-0.5041499496374,0.614156008629262,"location"
"375","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Clostridium_methylpentosum",-8.42723761624643,51.2898258737733,-0.164306223947538,0.869490082281395,"location"
"376","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum",0.01475830834809,0.0598364084187248,0.246644287952811,0.805183526329134,"location"
"377","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Ruminococcaceae_bacterium_D16",4.24158609300686,3.71020164284577,1.14322252570443,0.252946212067267,"location"
"378","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Ruminococcaceae_bacterium_D5",0.558728422164518,0.858839245009682,0.650562285562788,0.515329082605909,"location"
"379","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus",-0.0337870665409353,0.0647945307920038,-0.52144935888794,0.602053774580311,"location"
"380","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_bicirculans",-0.297234866896755,0.200955251391058,-1.47910972636559,0.139110991093508,"location"
"381","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_bromii",0.02219734185789,0.0725258896568968,0.306060938554501,0.759558248194005,"location"
"382","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_callidus",415.121034770748,168.123183175957,2.46914807897899,0.0135435161063215,"location"
"383","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_lactaris",-0.772343495242266,0.520159348520594,-1.48482094465652,0.137591262127486,"location"
"384","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_obeum_CAG_39",150.160618604047,127.482411852182,1.17789282789975,0.238839334711578,"location"
"385","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium",-0.165729527104952,0.166980843749687,-0.992506226363245,0.320950643671752,"location"
"386","k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans",-0.165729527104952,0.166980843749687,-0.992506226363245,0.320950643671752,"location"
"387","k__Bacteria.p__Firmicutes.c__Erysipelotrichia",0.219363923326744,0.129731563666441,1.69090633865141,0.0908546924913238,"location"
"388","k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales",0.219363923326744,0.129731563666441,1.69090633865141,0.0908546924913238,"location"
"389","k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae",0.219363923326744,0.129731563666441,1.69090633865141,0.0908546924913238,"location"
"390","k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Absiella",4.90179164063729,4.68481166417061,1.04631562419598,0.295415334123467,"location"
"391","k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Absiella.s__Absiella_dolichum",4.90179164063729,4.68481166417061,1.04631562419598,0.295415334123467,"location"
"392","k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Candidatus_Stoquefichus",8.44479436466424,5.91988324847009,1.42651366762118,0.153720124557196,"location"
"393","k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Candidatus_Stoquefichus.s__Candidatus_Stoquefichus_sp_KLE1796",8.44479436466424,5.91988324847009,1.42651366762118,0.153720124557196,"location"
"394","k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium",-5.12514792410928,8.1206642620259,-0.631124223184014,0.527959303848033,"location"
"395","k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium.s__Catenibacterium_mitsuokai",-5.12514792410928,8.1206642620259,-0.631124223184014,0.527959303848033,"location"
"396","k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Coprobacillus",0.35356798510378,0.635608844399374,0.556266622497816,0.578028600956693,"location"
"397","k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Coprobacillus.s__Coprobacillus_cateniformis",0.35356798510378,0.635608844399374,0.556266622497816,0.578028600956693,"location"
"398","k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dielma",-7.35886167514598,6.94264131211682,-1.05995129869416,0.289166756035985,"location"
"399","k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dielma.s__Dielma_fastidiosa",-7.35886167514598,6.94264131211682,-1.05995129869416,0.289166756035985,"location"
