"microbe","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","TaxaLevel"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus",1536.1394294695,0.580186407108582,1.99466736412595,0.290868752125404,0.771151700707921,1,"species"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus",8840.99519392775,-0.677477909527016,2.33632044686935,-0.289976450120458,0.771834254007889,1,"species"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum",864.023544306303,0.690809565582365,2.3854192772744,0.289596706190657,0.772124787153432,1,"species"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia",576008.161262989,-0.200960387587886,0.696283592127256,-0.288618588546544,0.772873268998324,1,"genus"
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia",11650.1215108017,-0.820395151806203,2.86120935699825,-0.286730207211015,0.774318906291047,1,"species"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38",12650.3465183606,-0.673738365373881,2.38188543257526,-0.282859266092175,0.777284720831577,1,"species"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces",554.978355289567,0.814359959968198,2.91042808655735,0.279807621335691,0.779625104194964,1,"genus"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_lactatifermentans",1442.00857254121,0.81348862754669,2.91064449793206,0.279487456515096,0.779870762900793,1,"species"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae",226498.376893459,-0.351633708876184,1.26999492349608,-0.276878042872955,0.781873752977383,1,"family"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus",421150.42929934,-0.431400590940578,1.61383141243073,-0.267314533363065,0.78922699778977,1,"species"
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia",41385.9284230185,0.268997603937885,1.01863989057223,0.264075269805872,0.791721919518497,1,"class"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales",3943423.70021042,-0.0804940779295671,0.307226307538749,-0.262002556273325,0.793319471394452,1,"order"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae",1523.28266489873,-0.762053539986067,2.91026454510912,-0.261850264185345,0.793436885404066,1,"family"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus",101118.995465901,-0.299305464777228,1.14410284489025,-0.261607132710119,0.793624344381904,1,"genus"
"k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94",486.616122710879,0.760174640253887,2.91144201012767,0.261099014718329,0.794016151475571,1,"species"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia",4495043.49451328,-0.136592664147406,0.527443457422504,-0.258971198192319,0.795657463097974,1,"class"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris",20438.1462834242,-0.729282905373566,2.91023805649411,-0.250592182225847,0.802129426586272,1,"species"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii",34034.7209783817,-0.572154053113916,2.3248268471772,-0.246106093367178,0.805600106298658,1,"species"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia",122084.633098387,-0.449661951476632,1.82845865572522,-0.245924046501497,0.805741028939938,1,"genus"
"k__Bacteria|p__Bacteroidetes",3278417.97806978,-0.0574041254038368,0.236422807364419,-0.242802824498039,0.80815814740621,1,"phylum"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum",17656.5625512229,0.522069784475331,2.15232520789814,0.242560827963893,0.808345629776339,1,"genus"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter",34783.8993556021,0.393367399205578,1.62541645442854,0.242010223370032,0.808772241562394,1,"genus"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium",67131.5108548729,-0.31285992601469,1.29708777597941,-0.241201815180514,0.80939870411705,1,"genus"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales",47640.7401606046,-0.508794367708422,2.13501679199145,-0.238309304927687,0.811641204933881,1,"order"
"k__Bacteria|p__Firmicutes",3936176.10997498,-0.0396827208007815,0.166800639699426,-0.237905087608115,0.811954709453163,1,"phylum"
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia",5425.28933309712,0.470854156616293,2.01195827032733,0.234027794492819,0.814963400856949,1,"genus"
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens",6373.35337702232,-0.469425270182843,2.04110138856196,-0.229986257818174,0.818102448193792,1,"species"
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Candidatus_Stoquefichus|s__Candidatus_Stoquefichus_sp_KLE1796",550.02222315222,0.664712477899302,2.9112586394671,0.22832477640014,0.819393764431853,1,"species"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium",668104.633271655,-0.328037399893049,1.70298226911945,-0.192625258548737,0.847252461917434,1,"genus"
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium",10273.2307695492,0.335279624435411,1.74322491997072,0.192332968967104,0.847481394959499,1,"genus"
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum",552.07205509341,0.477422202898722,2.50261104204404,0.190769638141124,0.848706077044969,1,"species"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae",708506.833635233,-0.225912346835896,1.18810351957743,-0.19014533928512,0.849195242503781,1,"family"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter",17359.3962872425,0.448359772916873,2.42213629324376,0.185109225342734,0.853143365877485,1,"genus"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_CAG_257",64880.8696995681,-0.345036006443001,1.96492315924402,-0.175597709671125,0.86061000181212,1,"species"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus",33656.0844573905,0.306664118734066,1.75532512881625,0.174705023986567,0.861311419921627,1,"species"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis",810655.98841043,0.273657062054403,1.59019104772175,0.172090682089091,0.863366238096833,1,"species"
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Asaccharobacter|s__Asaccharobacter_celatus",6323.76169096292,-0.349404101005464,2.0337882951511,-0.171799641997402,0.863595046984709,1,"species"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei",67078.5260965157,-0.378295937292641,2.21203273579472,-0.171017332235244,0.864210137210273,1,"species"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans",17304.2992335575,-0.30021333049207,1.78245271826572,-0.168427093417754,0.866247295089655,1,"species"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii",3124.84477876886,0.477712344300875,2.91039020675761,0.1641403077813,0.869620691087658,1,"species"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini",11426.5711340353,-0.454038160366779,2.9102542994666,-0.156013225528091,0.876022596411478,1,"species"
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Candidatus_Stoquefichus",1002.93376100441,-0.444504898478135,2.91031727647588,-0.152734171655809,0.878607911826227,1,"genus"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis",1661182.25645729,0.19767490971834,1.33575708046519,0.147987169680207,0.882352893860764,1,"species"
"k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified",89925.8644097192,0.176316980065859,1.38224927458153,0.127558019604849,0.898498755154924,1,"class"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii",16974.8923330792,-0.31912159552712,2.55159571381842,-0.125067460255904,0.900470143941675,1,"species"
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella",12329.2408234906,-0.272976022017999,2.31231541812706,-0.118053108100237,0.906025577866125,1,"genus"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae",43621.4415840021,-0.25461440973334,2.20033735703849,-0.11571607822722,0.907877563273754,1,"family"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis",17572.2413027255,-0.236226103204588,2.10772142111726,-0.112076530056505,0.910762726464346,1,"species"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_galacturonicus",3860.19362931227,0.29908500516076,2.91034858971217,0.102766041916078,0.918148657155469,1,"species"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques",66016.1524301623,-0.23076893102191,2.26921472315013,-0.101695502266774,0.9189983723093,1,"species"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum",50071.3755388356,-0.163507608277955,1.65664936621284,-0.0986977761333639,0.92137823463383,1,"species"
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis",2343.03626096008,0.231932320030977,2.91042646107653,0.0796901495821298,0.936483694031879,1,"species"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides",456852.031634766,0.0948062364053755,1.27685843744787,0.0742496063971432,0.94081177455425,1,"genus"
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter",38.696608356203,0.208149339913688,2.91283489944819,0.0714593676260609,0.9430321617868,1,"genus"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius",13688.8289969784,0.089990233017255,1.32375769081636,0.0679808953266653,0.945800842417869,1,"species"
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis",35.3507841369367,0.189688213688916,2.92058039162943,0.0649488075153057,0.948214759821765,1,"species"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus",4793.93648442124,0.141725990935403,2.32245268324006,0.061024274878953,0.951339876522014,1,"genus"
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_stercoris",2278.11173159219,0.125970822718944,2.75653593038248,0.0456989590922784,0.963550193468304,1,"species"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter",106757.620126361,0.0579050192171284,1.29428927637039,0.0447388541914778,0.964315463523168,1,"genus"
"k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified",97122.5051664305,-0.0611951142135686,1.47823405065587,-0.0413974459500626,0.96697904889012,1,"family"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae",14526.8584369625,-0.0981224675890545,2.44760330128668,-0.0400892038090783,0.968022008995987,1,"family"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified",468277.034394382,0.048224843353252,1.24954864581592,0.0385938102647957,0.969214237311022,1,"genus"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas",1371.24958604404,-0.0885734701051235,2.9102919650873,-0.0304345650428467,0.975720478698104,1,"genus"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis",670.346511134481,0.0455417940853747,1.90985535306688,0.0238456771148888,0.980975705325952,1,"species"
"k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified",104872.244011535,0.0355778007787844,1.5061323259809,0.0236219621377648,0.981154153785279,1,"order"
"k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified",78658.7389874407,0.0186995891443498,1.3925012984539,0.01342877680984,0.98928570833562,1,"genus"
"k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified|s__Proteobacteria_bacterium_CAG_139",93.6964482129532,0.00546615325577314,2.91486036198399,0.00187527105142444,0.99850375105771,1,"species"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans",48631.5140560747,2.60791745853131e-06,0.544347721628962,4.79090359876424e-06,0.999996177411986,1,"species"
"k__Bacteria|p__Lentisphaerae",0,0,0,0,1,1,"phylum"
"k__Bacteria|p__Verrucomicrobia",0,0,0,0,1,1,"phylum"
"k__Bacteria|p__Lentisphaerae|c__Lentisphaeria",0,0,0,0,1,1,"class"
"k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae",0,0,0,0,1,1,"class"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales",0,0,0,0,1,1,"order"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales",0,0,0,0,1,1,"order"
"k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales",0,0,0,0,1,1,"order"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales",0,0,0,0,1,1,"order"
"k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales",0,0,0,0,1,1,"order"
"k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales",0,0,0,0,1,1,"order"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae",0,0,0,0,1,1,"family"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae",0,0,0,0,1,1,"family"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae",0,0,0,0,1,1,"family"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae",0,0,0,0,1,1,"family"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae",0,0,0,0,1,1,"family"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae",0,0,0,0,1,1,"family"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae",0,0,0,0,1,1,"family"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae",0,0,0,0,1,1,"family"
"k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae",0,0,0,0,1,1,"family"
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae",0,0,0,0,1,1,"family"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae",0,0,0,0,1,1,"family"
"k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae",0,0,0,0,1,1,"family"
"k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae",0,0,0,0,1,1,"family"
"k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae",0,0,0,0,1,1,"family"
"k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Parascardovia",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae|g__Dysgonomonas",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Sanguibacteroides",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Lactonifactor",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Murimonas",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Robinsoniella",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Harryflintia",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Anaeroglobus",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Metakosakonia",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas",0,0,0,0,1,1,"genus"
"k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia",0,0,0,0,1,1,"genus"
"k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Felixo1virus",0,0,0,0,1,1,"genus"
"k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Sp18virus",0,0,0,0,1,1,"genus"
"k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__T4virus",0,0,0,0,1,1,"genus"
"k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified",0,0,0,0,1,1,"genus"
"k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Hk97virus",0,0,0,0,1,1,"genus"
"k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Jerseyvirus",0,0,0,0,1,1,"genus"
"k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi21dt1virus",0,0,0,0,1,1,"genus"
"k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sk1virus",0,0,0,0,1,1,"genus"
"k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Retroviridae_unclassified",0,0,0,0,1,1,"genus"
"k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Viruses_unclassified|g__Viruses_unclassified",0,0,0,0,1,1,"genus"
"k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_stadtmanae",0,0,0,0,1,1,"species"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii",0,0,0,0,1,1,"species"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_HPA0247",0,0,0,0,1,1,"species"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ICM47",0,0,0,0,1,1,"species"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_viscosus",0,0,0,0,1,1,"species"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis",0,0,0,0,1,1,"species"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve",0,0,0,0,1,1,"species"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium",0,0,0,0,1,1,"species"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pullorum",0,0,0,0,1,1,"species"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Parascardovia|s__Parascardovia_denticolens",0,0,0,0,1,1,"species"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_amycolatum",0,0,0,0,1,1,"species"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_dentocariosa",0,0,0,0,1,1,"species"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa",0,0,0,0,1,1,"species"
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus|s__Enterorhabdus_caecimuris",0,0,0,0,1,1,"species"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius",0,0,0,0,1,1,"species"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_D2",0,0,0,0,1,1,"species"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercorirosoris",0,0,0,0,1,1,"species"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus",0,0,0,0,1,1,"species"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae|g__Dysgonomonas|s__Dysgonomonas_mossii",0,0,0,0,1,1,"species"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Sanguibacteroides|s__Sanguibacteroides_justesenii",0,0,0,0,1,1,"species"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri",0,0,0,0,1,1,"species"
