"microbe","Estimate","Std. Error","df","t value","Pr(>|t|)","padj","GA"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Enterobacteria_phage_mEp460",-545.249806332271,374.106368353712,12.081573046066,-1.45747266674901,0.170483789028602,0.886692751846807,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Stx2_converting_phage_1717",-102.202400437141,70.1230306192415,12.0815730460739,-1.4574726667489,0.170483789028613,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus.s__Acidaminococcus_fermentans",-462.729680052073,317.487724202259,12.0815730461476,-1.45747266674565,0.170483789029342,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum",-0.418830007037279,0.29652813930945,18.4339690591472,-1.41244607682982,0.174479170381642,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea.s__Dorea_longicatena",1.46406858924463,1.02003556096045,13.1575782706212,1.43531132176027,0.174541783148337,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Agathobaculum",3.93878317158917,2.76375705414946,14.8887366512188,1.42515535715252,0.174738224596473,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Agathobaculum.s__Agathobaculum_butyriciproducens",3.93878317158917,2.76375705414946,14.8887366512188,1.42515535715252,0.174738224596473,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae",-0.188561638518718,0.13476275883503,18.1210980608081,-1.39921177147721,0.17863407205673,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Ruminococcaceae_bacterium_D5",-11.3297946793842,7.92708313809363,10.6836572497176,-1.42925140080074,0.181513892453924,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_424",-82.6244982116164,57.9280814035646,9.87791675384826,-1.42632892734701,0.184604792964455,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria",0.128245964391921,0.0897604730589763,9.11410361626084,1.42875767051336,0.186436319965479,0.886692751846807,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactobacillus_phage_LF1",181.467861017271,129.367793820637,11.7959302011593,1.40272826534298,0.186465725617653,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales",0.127936425723118,0.0897554077018372,9.11139071339052,1.42538961159996,0.187388948053816,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae",0.127936425723118,0.0897554077018372,9.11139071339052,1.42538961159996,0.187388948053816,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium",0.127931410514224,0.0897533826783959,9.11144020785025,1.4253658937026,0.187395427071229,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified",-0.775438576521309,0.567764056234233,19.0527695169485,-1.36577609661398,0.187916704981556,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified",-0.775438576521309,0.567764056234233,19.0527695169485,-1.36577609661398,0.187916704981556,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified",-0.775438576521309,0.567764056234233,19.0527695169485,-1.36577609661398,0.187916704981556,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified",-0.775438576521309,0.567764056234233,19.0527695169485,-1.36577609661398,0.187916704981556,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus_sp_CAG_528",17.3297891642064,12.1921446622991,9.05596708516149,1.42138972627138,0.188712203542195,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_242",-51.5803825281996,38.3520263147659,27.5622318842068,-1.34491935588657,0.189614432363722,0.886692751846807,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Caudovirales_unclassified",-97.5899710715919,70.5884074864181,12.9256151436807,-1.38252121767118,0.19023331088878,0.886692751846807,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Caudovirales_unclassified.g__Caudovirales_unclassified",-97.5899710715919,70.5884074864181,12.9256151436807,-1.38252121767118,0.19023331088878,0.886692751846807,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Caudovirales_unclassified.g__Caudovirales_unclassified.s__Enterobacteria_phage_P4",-97.5899710715919,70.5884074864181,12.9256151436807,-1.38252121767118,0.19023331088878,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus",-0.417933513002457,0.304820910317201,13.9669139192311,-1.37107888224449,0.191979750807914,0.886692751846807,"PROMIS"
"k__Bacteria.p__Verrucomicrobia",-0.217579355786604,0.162067013849996,18.9264434697208,-1.34252708566586,0.195307224087534,0.886692751846807,"PROMIS"
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae",-0.217579355786604,0.162067013849996,18.9264434697208,-1.34252708566586,0.195307224087534,0.886692751846807,"PROMIS"
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales",-0.217579355786604,0.162067013849996,18.9264434697208,-1.34252708566586,0.195307224087534,0.886692751846807,"PROMIS"
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae",-0.217579355786604,0.162067013849996,18.9264434697208,-1.34252708566586,0.195307224087534,0.886692751846807,"PROMIS"
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia",-0.217579355786604,0.162067013849996,18.9264434697208,-1.34252708566586,0.195307224087534,0.886692751846807,"PROMIS"
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__Akkermansia_muciniphila",-0.217579355786604,0.162067013849996,18.9264434697208,-1.34252708566586,0.195307224087534,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_413",1.3310506977554,0.970840136391706,11.5826617458101,1.37102973791595,0.19634563509625,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_lavalense",-23.9262568113727,18.1241155324038,29.5270247820202,-1.32013376148454,0.196933443462592,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_asparagiforme",-11.877066096809,8.84557277738231,17.0542031176771,-1.34271306061469,0.19696464256779,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Hungatella",9.26175025355693,6.77774180158551,10.3651672406489,1.36649499563267,0.200692947738192,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Hungatella.s__Hungatella_hathewayi",9.26175025355693,6.77774180158551,10.3651672406489,1.36649499563267,0.200692947738192,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified",-1.34229381829625,1.01528830678661,14.3074903509345,-1.32208143177045,0.206889059480771,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales",68.8650036436571,53.2812822726272,20.9458823149459,1.29248022394228,0.210267916739278,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae",68.8650036436571,53.2812822726272,20.9458823149459,1.29248022394228,0.210267916739278,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Propionibacterium",68.8650036436571,53.2812822726272,20.9458823149459,1.29248022394228,0.210267916739278,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Propionibacterium.s__Propionibacterium_freudenreichii",68.8650036436571,53.2812822726272,20.9458823149459,1.29248022394228,0.210267916739278,0.886692751846807,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Hk97virus",-110.514485396066,85.0713256554398,17.3926858297099,-1.29908032518121,0.210874666924247,0.886692751846807,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Hk97virus.s__Escherichia_virus_HK544",-110.514485396066,85.0713256554398,17.3926858297099,-1.29908032518121,0.210874666924247,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp_A12",716.037509977219,535.865321797287,10.0678308445498,1.33622662421154,0.210890235144664,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_mucilaginosa",820.900991468126,614.342639634205,10.0678308437146,1.33622662421236,0.210890235146779,0.886692751846807,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_sp_CAG_409",26.6076462519403,19.9125251436459,10.0678308442945,1.33622662419743,0.21089023514984,0.886692751846807,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_sp_CAG_279",16.7107043552319,12.505890881683,10.0678308455078,1.33622662418297,0.210890235150949,0.886692751846807,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_inops",56.7760456546481,42.4898326579643,10.0678308451917,1.3362266241829,0.210890235151871,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_catenulatum",20.193925408608,15.1126500872974,10.0678308451238,1.33622662418298,0.210890235152038,0.886692751846807,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Barnesiella",13.3133983548894,9.96342844390848,10.0678308441578,1.33622662418266,0.210890235154885,0.886692751846807,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Barnesiella.s__Barnesiella_intestinihominis",13.3133983548894,9.96342844390848,10.0678308441578,1.33622662418266,0.210890235154885,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_ruminis",0.978291614399156,0.732130012008942,10.0678308446243,1.33622662416851,0.210890235158023,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_australis",604.497897848191,452.391747718003,10.0678308451299,1.33622662415364,0.210890235161275,0.886692751846807,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Dysgonamonadaceae",-2474.77773823916,1862.79204297401,10.9532600423034,-1.32853140938271,0.211017249292283,0.886692751846807,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Dysgonamonadaceae.g__Dysgonomonas",-2474.77773823916,1862.79204297401,10.9532600423034,-1.32853140938271,0.211017249292283,0.886692751846807,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Dysgonamonadaceae.g__Dysgonomonas.s__Dysgonomonas_mossii",-2474.77773823916,1862.79204297401,10.9532600423034,-1.32853140938271,0.211017249292283,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus",-50.2197537895256,37.8009533196085,10.9532600423651,-1.32853140937784,0.211017249293687,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_309",-20.5007008572306,15.4310998690133,10.9532600418737,-1.32853140937785,0.211017249294866,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Ruminococcus_gnavus",0.892140279817442,0.690834213108868,18.9416014491422,1.29139562414355,0.212104097899004,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales",-894.736054466031,679.220331477396,11.1369572984918,-1.31729869234017,0.214196896240549,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae",-894.736054466031,679.220331477396,11.1369572984918,-1.31729869234017,0.214196896240549,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus",-894.736054466031,679.220331477396,11.1369572984918,-1.31729869234017,0.214196896240549,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_aureus",-894.736054466031,679.220331477396,11.1369572984918,-1.31729869234017,0.214196896240549,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium",-0.26002703981222,0.205316441800406,29.9840194856034,-1.26646963843743,0.21509560572023,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae",-0.259704878790918,0.205342515076664,29.9844628684512,-1.26473993315002,0.215706610832726,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor",-36.820601214332,28.7790051405888,19.2456035367171,-1.2794257839859,0.215957479755281,0.886692751846807,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_plebeius",-2.64750264796209,2.08253593469498,21.0965832909813,-1.27128785816119,0.217464668309166,0.886692751846807,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter.s__Citrobacter_amalonaticus",323.110682480753,260.179769774579,21.0485747712637,1.24187473438345,0.227943133805384,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_curvatus",65.3228225345346,52.6001703121583,21.0485747707647,1.24187473437582,0.227943133808464,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_viscosus",561.439513707379,452.090293945244,21.0485747703591,1.24187473437636,0.227943133808529,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella",6.02762945032149,4.840050751627,11.2208014741131,1.24536492686472,0.238376670888311,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella.s__Holdemanella_biformis",6.02762945032149,4.840050751627,11.2208014741131,1.24536492686472,0.238376670888311,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacteriaceae_unclassified",192.178846766217,160.162602026353,21.1544062634995,1.19989838036345,0.243444999211413,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacteriaceae_unclassified.s__Eubacteriaceae_bacterium_CHKCI005",192.178846766217,160.162602026353,21.1544062634995,1.19989838036345,0.243444999211413,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_adolescentis",0.140526393089968,0.113918856373234,10.1480366027316,1.23356569372115,0.245172239807617,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_salivarius",0.761974209289789,0.623801186327666,10.3124466883208,1.22150169956481,0.249085141216926,0.886692751846807,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Butyricimonas.s__Butyricimonas_synergistica",-22.688878758348,18.6965283109936,10.6324777031479,-1.21353431936382,0.251194946465793,0.886692751846807,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_massiliensis",-0.327393064195481,0.273186746688938,12.4323529734154,-1.19842220811782,0.253099112776023,0.886692751846807,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella",9.85102389804489,8.25919708612695,11.577782826677,1.19273384510847,0.256844798159996,0.886692751846807,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella.s__Paraprevotella_xylaniphila",9.85102389804489,8.25919708612695,11.577782826677,1.19273384510847,0.256844798159996,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia",0.257830824880636,0.214833415913789,9.97119404200227,1.20014302143807,0.25782084900331,0.886692751846807,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_shahii",-1.45976670993167,1.23016700697051,11.3318178238876,-1.18664108341403,0.25965169697656,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_anginosus_group",18.6724400163206,16.3034121532166,23.2627001102579,1.14530871457093,0.263727938571858,0.886692751846807,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus.s__Streptococcus_virus_7201",14.6276740044465,12.5230267487452,12.5196327508843,1.16806218639693,0.264544683509303,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_salivarius",2.17953868264825,1.9150889107007,22.6322553027235,1.1380874644879,0.266988833174241,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_animalis",-15.8864058384397,13.5303722509561,10.1917134233622,-1.17412925112368,0.267049228157589,0.886692751846807,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Myoviridae_unclassified.s__Cronobacter_phage_ENT47670",-70.3312650700411,59.9007860535686,10.1917134235701,-1.17412925111107,0.267049228161884,0.886692751846807,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Myoviridae_unclassified",-70.3312650700413,59.9007860535686,10.1917134229845,-1.17412925111108,0.267049228163375,0.886692751846807,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter.s__Citrobacter_braakii",-29.086729508368,24.7730217786417,10.1917134222224,-1.17412925109707,0.267049228170679,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales",-1.21690504493623,1.05048585108554,10.3702884029728,-1.15842116643334,0.272673538537036,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae",-1.21690504493623,1.05048585108554,10.3702884029728,-1.15842116643334,0.272673538537036,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella_stercoris",-2.16401696995714,1.88542681157526,11.5201181702807,-1.14775973093812,0.274344539059226,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Eisenbergiella.s__Eisenbergiella_massiliensis",-2.39717925897967,2.1144689070598,13.2347662401257,-1.13370277093031,0.277038281286147,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales",-807.730564664963,741.503081944581,26.6751774371035,-1.08931518200397,0.285758428296467,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae",-807.730564664963,741.503081944581,26.6751774371035,-1.08931518200397,0.285758428296467,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia",-807.730564664963,741.503081944581,26.6751774371035,-1.08931518200397,0.285758428296467,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Monoglobus",-1.39148543581783,1.24925696493878,12.6617226834019,-1.11385045260566,0.286041269022303,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Monoglobus.s__Monoglobus_pectinilyticus",-1.39148543581783,1.24925696493878,12.6617226834019,-1.11385045260566,0.286041269022303,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_comes",1.5411459963953,1.3891950403398,10.6645917208384,1.10938057770371,0.291655470533683,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus",1.50049193798623,1.35917178560621,10.6877962275375,1.10397519568654,0.293838909445943,0.886692751846807,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus.s__Streptococcus_virus_phiAbc2",19.7786524062033,18.7057062252061,17.3475344415344,1.05735929817776,0.304850341921727,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Eisenbergiella",-2.20464472502417,2.0709763634124,12.1500032216615,-1.06454364423142,0.307781756791799,0.886692751846807,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_odontolyticus",625.175671196047,579.211237535555,8.80430486034633,1.07935694386052,0.309108596500316,0.886692751846807,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Myoviridae_unclassified.s__Streptococcus_phage_EJ_1",165.597453145314,159.301542167712,21.6066799423786,1.03952197130002,0.310055546717086,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_471",232.892697338573,219.453607518729,11.1501561632696,1.06123886488718,0.311027448116613,0.886692751846807,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Podoviridae.g__Podoviridae_unclassified",63.3731192351026,60.8240160985525,16.126108723055,1.04190948411594,0.312822975598407,0.886692751846807,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Podoviridae.g__Podoviridae_unclassified.s__Enterococcus_phage_EF62phi",63.3731192351026,60.8240160985525,16.126108723055,1.04190948411594,0.312822975598407,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia",1.8199341001486,1.75786378489861,16.6626783547365,1.03531008248945,0.315316786052193,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales",1.8199341001486,1.75786378489861,16.6626783547365,1.03531008248945,0.315316786052193,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae",1.8199341001486,1.75786378489861,16.6626783547365,1.03531008248945,0.315316786052193,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An138",1572.87680162905,1511.54285295892,10.2217717520761,1.04057704917202,0.322058940466919,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Peptoniphilus",33.6778698827557,32.3646095303184,10.2217717507889,1.04057704917487,0.322058940468598,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Tissierellia",28.3729870153474,27.2665892817678,10.2217717519927,1.04057704915515,0.322058940474577,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales",28.3729870153474,27.2665892817678,10.2217717519927,1.04057704915515,0.322058940474577,0.886692751846807,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae",28.3729870153474,27.2665892817678,10.2217717519927,1.04057704915515,0.322058940474577,0.886692751846807,"PROMIS"
