"microbe","Estimate","Std. Error","df","t value","Pr(>|t|)","padj"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae",12.013815186282,132.225406009436,7.93178033488228,0.0908585993332068,0.92985753482914,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus",12.013815186282,132.225406009436,7.93178033488228,0.0908585993332068,0.92985753482914,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_aureus",12.013815186282,132.225406009436,7.93178033488228,0.0908585993332068,0.92985753482914,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactobacillus_phage_Lrm1",2.22217804793011,25.7484456295043,15.4886151565951,0.0863033862278578,0.932331071572343,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus.s__Streptococcus_virus_7201",-0.156170130742279,1.86883308438889,5.76402502449659,-0.0835655854162853,0.936228030312061,0.972088185321989
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella",0.271837067699258,3.29928356462977,6.25848940192432,0.0823927566013145,0.93690670784742,0.972088185321989
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella.s__Paraprevotella_xylaniphila",0.271837067699258,3.29928356462977,6.25848940192432,0.0823927566013145,0.93690670784742,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_vestibularis",0.05719295858658,0.705214800710421,5.69561162290244,0.0811000542373258,0.938136575908169,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_atypica",0.461696203225524,6.28228236391057,6.50137937201839,0.0734917943003965,0.943624273801434,0.972578511157675
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Coprobacillus",-0.0761124681175814,1.06838281184348,18.4354624571839,-0.0712408204941544,0.943973260829508,0.972578511157675
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Coprobacillus.s__Coprobacillus_cateniformis",-0.0761124681175814,1.06838281184348,18.4354624571839,-0.0712408204941544,0.943973260829508,0.972578511157675
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus",-0.0467266919909394,0.691911852407861,6.23947254302806,-0.0675327237542326,0.948269962338695,0.975158524597826
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_hydrogenotrophica",-0.0312844163761399,0.522838036401393,5.79122698624205,-0.0598357697757901,0.954297565948961,0.977043447140213
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Podoviridae",-0.54626275618968,9.80416138399081,6.31932454851297,-0.0557174382177828,0.957287053907599,0.977043447140213
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Podoviridae.g__Podoviridae_unclassified",-0.54626275618968,9.80416138399081,6.31932454851297,-0.0557174382177828,0.957287053907599,0.977043447140213
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Podoviridae.g__Podoviridae_unclassified.s__Enterococcus_phage_EF62phi",-0.54626275618968,9.80416138399081,6.31932454851297,-0.0557174382177828,0.957287053907599,0.977043447140213
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea.s__Dorea_sp_CAG_317",-0.0236523976235376,0.486574339282322,5.81578686833555,-0.0486100390300564,0.962856240853279,0.980887256599595
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus.s__Streptococcus_virus_phiAbc2",0.0971982087698707,2.93629862092174,6.64880441897689,0.0331022900999623,0.97456468781237,0.98672886863896
"k__Archaea",-0.0113191817681454,0.427166847507595,8.4721806916798,-0.0264982683796504,0.979473509310732,0.98672886863896
"k__Archaea.p__Euryarchaeota",-0.0113191817681454,0.427166847507595,8.4721806916798,-0.0264982683796504,0.979473509310732,0.98672886863896
"k__Archaea.p__Euryarchaeota.c__Methanobacteria",-0.0113191817681454,0.427166847507595,8.4721806916798,-0.0264982683796504,0.979473509310732,0.98672886863896
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales",-0.0113191817681454,0.427166847507595,8.4721806916798,-0.0264982683796504,0.979473509310732,0.98672886863896
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae",-0.0113191817681454,0.427166847507595,8.4721806916798,-0.0264982683796504,0.979473509310732,0.98672886863896
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_vaginalis",0.173944494837625,7.52325168598635,6.19182299320736,0.023120919264423,0.982280999254359,0.987728028825085
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_uniformis",-0.000381943701000696,0.0355931896806124,9.69082956340264,-0.0107308084616181,0.991655905808377,0.995315152693279
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_pullorum",0.139633434160301,29.3303007630964,14.1883543277253,0.00476072288818767,0.996267797486564,0.996863721211566
"k__Bacteria.p__Firmicutes",5.47578467767394e-05,0.0135996049084435,10.3796978113303,0.00402642923418623,0.996863721211566,0.996863721211566
