"microbe","Estimate","Std. Error","df","t value","Pr(>|t|)","padj","aic","bic","r2.conditional","r2.marginal","icc","rmse","nobs","GA"
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_424",-82.6244982116164,57.9280814035646,9.87791675384826,-1.42632892734701,0.184604792964455,0.886692751846807,223.35542704504,237.853688258838,0.833661549012298,0.16361585773588,0.801121945548348,1.8115481823946,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria",0.128245964391921,0.0897604730589763,9.11410361626084,1.42875767051336,0.186436319965479,0.886692751846807,236.318793147981,250.817054361779,0.83643049845803,0.155874960840198,0.806225980804007,1.78909387429371,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactobacillus_phage_LF1",181.467861017271,129.367793820637,11.7959302011593,1.40272826534298,0.186465725617653,0.886692751846807,221.766166329012,236.26442754281,0.774940629712859,0.152176055897294,0.73454468719289,2.09162975893432,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales",0.127936425723118,0.0897554077018372,9.11139071339052,1.42538961159996,0.187388948053816,0.886692751846807,236.327778917538,250.826040131336,0.836356234241812,0.155781781833682,0.806159400215705,1.78963064399905,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae",0.127936425723118,0.0897554077018372,9.11139071339052,1.42538961159996,0.187388948053816,0.886692751846807,236.327778917538,250.826040131336,0.836356234241812,0.155781781833682,0.806159400215705,1.78963064399905,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium",0.127931410514224,0.0897533826783959,9.11144020785025,1.4253658937026,0.187395427071229,0.886692751846807,236.327922891994,250.826184105792,0.836361384297082,0.155785744108488,0.806164590847721,1.78961105377733,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified",-0.775438576521309,0.567764056234233,19.0527695169485,-1.36577609661398,0.187916704981556,0.886692751846807,232.749697949615,247.247959163413,0.773039859556613,0.169396073986516,0.726752868201946,2.13806336252102,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified",-0.775438576521309,0.567764056234233,19.0527695169485,-1.36577609661398,0.187916704981556,0.886692751846807,232.749697949615,247.247959163413,0.773039859556613,0.169396073986516,0.726752868201946,2.13806336252102,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified",-0.775438576521309,0.567764056234233,19.0527695169485,-1.36577609661398,0.187916704981556,0.886692751846807,232.749697949615,247.247959163413,0.773039859556613,0.169396073986516,0.726752868201946,2.13806336252102,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified",-0.775438576521309,0.567764056234233,19.0527695169485,-1.36577609661398,0.187916704981556,0.886692751846807,232.749697949615,247.247959163413,0.773039859556613,0.169396073986516,0.726752868201946,2.13806336252102,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus_sp_CAG_528",17.3297891642064,12.1921446622991,9.05596708516149,1.42138972627138,0.188712203542195,0.886692751846807,226.511998764156,241.010259977954,0.837075515958598,0.162124919969028,0.805550388208969,1.79242124330609,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_242",-51.5803825281996,38.3520263147659,27.5622318842068,-1.34491935588657,0.189614432363722,0.886692751846807,224.334180424963,238.832441638761,0.820984899615897,0.165724188790737,0.785424558666486,1.92287596181234,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Caudovirales_unclassified",-97.5899710715919,70.5884074864181,12.9256151436807,-1.38252121767118,0.19023331088878,0.886692751846807,222.997413876673,237.495675090471,0.787884139416702,0.154438441201273,0.749142024757314,2.0340595650813,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Caudovirales_unclassified.g__Caudovirales_unclassified",-97.5899710715919,70.5884074864181,12.9256151436807,-1.38252121767118,0.19023331088878,0.886692751846807,222.997413876673,237.495675090471,0.787884139416702,0.154438441201273,0.749142024757314,2.0340595650813,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Caudovirales_unclassified.g__Caudovirales_unclassified.s__Enterobacteria_phage_P4",-97.5899710715919,70.5884074864181,12.9256151436807,-1.38252121767118,0.19023331088878,0.886692751846807,222.997413876673,237.495675090471,0.787884139416702,0.154438441201273,0.749142024757314,2.0340595650813,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus",-0.417933513002457,0.304820910317201,13.9669139192311,-1.37107888224449,0.191979750807914,0.886692751846807,233.911231917348,248.409493131146,0.807298510806482,0.147248502846605,0.77402386294626,1.93569255789586,37,"PROMIS"
"k__Bacteria.p__Verrucomicrobia",-0.217579355786604,0.162067013849996,18.9264434697208,-1.34252708566586,0.195307224087534,0.886692751846807,235.244547839519,249.742809053317,0.79911478995737,0.16015079367809,0.760808001566853,1.99861327294729,37,"PROMIS"
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae",-0.217579355786604,0.162067013849996,18.9264434697208,-1.34252708566586,0.195307224087534,0.886692751846807,235.244547839519,249.742809053317,0.79911478995737,0.16015079367809,0.760808001566853,1.99861327294729,37,"PROMIS"
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales",-0.217579355786604,0.162067013849996,18.9264434697208,-1.34252708566586,0.195307224087534,0.886692751846807,235.244547839519,249.742809053317,0.79911478995737,0.16015079367809,0.760808001566853,1.99861327294729,37,"PROMIS"
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae",-0.217579355786604,0.162067013849996,18.9264434697208,-1.34252708566586,0.195307224087534,0.886692751846807,235.244547839519,249.742809053317,0.79911478995737,0.16015079367809,0.760808001566853,1.99861327294729,37,"PROMIS"
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia",-0.217579355786604,0.162067013849996,18.9264434697208,-1.34252708566586,0.195307224087534,0.886692751846807,235.244547839519,249.742809053317,0.79911478995737,0.16015079367809,0.760808001566853,1.99861327294729,37,"PROMIS"
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__Akkermansia_muciniphila",-0.217579355786604,0.162067013849996,18.9264434697208,-1.34252708566586,0.195307224087534,0.886692751846807,235.244547839519,249.742809053317,0.79911478995737,0.16015079367809,0.760808001566853,1.99861327294729,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_413",1.3310506977554,0.970840136391706,11.5826617458101,1.37102973791595,0.19634563509625,0.886692751846807,231.598236716472,246.09649793027,0.78821684373404,0.149635500956244,0.750950143727646,2.02619807704431,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_lavalense",-23.9262568113727,18.1241155324038,29.5270247820202,-1.32013376148454,0.196933443462592,0.886692751846807,226.46590663531,240.964167849108,0.872858154666867,0.164105287267621,0.847897296876623,1.65367397466009,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_asparagiforme",-11.877066096809,8.84557277738231,17.0542031176771,-1.34271306061469,0.19696464256779,0.886692751846807,227.261044919283,241.759306133081,0.788692331182823,0.165399671939017,0.746815737170741,2.05363482968126,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Hungatella",9.26175025355693,6.77774180158551,10.3651672406489,1.36649499563267,0.200692947738192,0.886692751846807,227.74491159196,242.243172805758,0.818487414833569,0.152238854567447,0.785891832688536,1.88004660070918,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Hungatella.s__Hungatella_hathewayi",9.26175025355693,6.77774180158551,10.3651672406489,1.36649499563267,0.200692947738192,0.886692751846807,227.74491159196,242.243172805758,0.818487414833569,0.152238854567447,0.785891832688536,1.88004660070918,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified",-1.34229381829625,1.01528830678661,14.3074903509345,-1.32208143177045,0.206889059480771,0.886692751846807,231.697907663239,246.196168877037,0.824646305041193,0.138867578521933,0.796368490391029,1.84602033710953,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales",68.8650036436571,53.2812822726272,20.9458823149459,1.29248022394228,0.210267916739278,0.886692751846807,223.811975448661,238.310236662459,0.785381048122267,0.17157615282545,0.740930982842032,2.12122662265068,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae",68.8650036436571,53.2812822726272,20.9458823149459,1.29248022394228,0.210267916739278,0.886692751846807,223.811975448661,238.310236662459,0.785381048122267,0.17157615282545,0.740930982842032,2.12122662265068,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Propionibacterium",68.8650036436571,53.2812822726272,20.9458823149459,1.29248022394228,0.210267916739278,0.886692751846807,223.811975448661,238.310236662459,0.785381048122267,0.17157615282545,0.740930982842032,2.12122662265068,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Propionibacterium.s__Propionibacterium_freudenreichii",68.8650036436571,53.2812822726272,20.9458823149459,1.29248022394228,0.210267916739278,0.886692751846807,223.811975448661,238.310236662459,0.785381048122267,0.17157615282545,0.740930982842032,2.12122662265068,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Hk97virus",-110.514485396066,85.0713256554398,17.3926858297099,-1.29908032518121,0.210874666924247,0.886692751846807,222.882954933892,237.38121614769,0.776544940975328,0.163878380734769,0.732748138696568,2.11613697140201,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Hk97virus.s__Escherichia_virus_HK544",-110.514485396066,85.0713256554398,17.3926858297099,-1.29908032518121,0.210874666924247,0.886692751846807,222.882954933892,237.38121614769,0.776544940975328,0.163878380734769,0.732748138696568,2.11613697140201,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp_A12",716.037509977219,535.865321797287,10.0678308445498,1.33622662421154,0.210890235144664,0.886692751846807,219.121858322487,233.620119536285,0.827129333832171,0.152804703587208,0.795949450026693,1.84072336025424,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_mucilaginosa",820.900991468126,614.342639634205,10.0678308437146,1.33622662421236,0.210890235146779,0.886692751846807,218.848518415867,233.346779629665,0.827129333832419,0.152804703587232,0.79594945002698,1.84072336025338,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_sp_CAG_409",26.6076462519403,19.9125251436459,10.0678308442945,1.33622662419743,0.21089023514984,0.886692751846807,225.706926175007,240.205187388805,0.827129333827943,0.152804703586824,0.795949450021794,1.84072336026886,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_sp_CAG_279",16.7107043552319,12.505890881683,10.0678308455078,1.33622662418297,0.210890235150949,0.886692751846807,226.637224443246,241.135485657044,0.827129333823617,0.152804703586431,0.795949450016783,1.8407233602838,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_inops",56.7760456546481,42.4898326579643,10.0678308451917,1.3362266241829,0.210890235151871,0.886692751846807,224.191094419441,238.689355633239,0.827129333823596,0.152804703586429,0.79594945001676,1.84072336028387,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_catenulatum",20.193925408608,15.1126500872974,10.0678308451238,1.33622662418298,0.210890235152038,0.886692751846807,226.258559756453,240.756820970251,0.827129333823613,0.152804703586432,0.795949450016779,1.84072336028384,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Barnesiella",13.3133983548894,9.96342844390848,10.0678308441578,1.33622662418266,0.210890235154885,0.886692751846807,227.091781583622,241.59004279742,0.827129333823525,0.152804703586422,0.795949450016677,1.84072336028411,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Barnesiella.s__Barnesiella_intestinihominis",13.3133983548894,9.96342844390848,10.0678308441578,1.33622662418266,0.210890235154885,0.886692751846807,227.091781583622,241.59004279742,0.827129333823525,0.152804703586422,0.795949450016677,1.84072336028411,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_ruminis",0.978291614399156,0.732130012008942,10.0678308446243,1.33622662416851,0.210890235158023,0.886692751846807,232.313218388437,246.811479602235,0.827129333819278,0.152804703586038,0.795949450011756,1.84072336029882,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_australis",604.497897848191,452.391747718003,10.0678308451299,1.33622662415364,0.210890235161275,0.886692751846807,219.460527045022,233.95878825882,0.827129333814825,0.152804703585632,0.795949450006598,1.8407233603142,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Dysgonamonadaceae",-2474.77773823916,1862.79204297401,10.9532600423034,-1.32853140938271,0.211017249292283,0.886692751846807,216.581234024013,231.079495237811,0.801737584634603,0.161301218925909,0.763607125896273,1.97703413172447,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Dysgonamonadaceae.g__Dysgonomonas",-2474.77773823916,1862.79204297401,10.9532600423034,-1.32853140938271,0.211017249292283,0.886692751846807,216.581234024013,231.079495237811,0.801737584634603,0.161301218925909,0.763607125896273,1.97703413172447,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Dysgonamonadaceae.g__Dysgonomonas.s__Dysgonomonas_mossii",-2474.77773823916,1862.79204297401,10.9532600423034,-1.32853140938271,0.211017249292283,0.886692751846807,216.581234024013,231.079495237811,0.801737584634603,0.161301218925909,0.763607125896273,1.97703413172447,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus",-50.2197537895256,37.8009533196085,10.9532600423651,-1.32853140937784,0.211017249293687,0.886692751846807,224.376228858336,238.874490072134,0.801737584630266,0.161301218925896,0.763607125891105,1.97703413173932,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_309",-20.5007008572306,15.4310998690133,10.9532600418737,-1.32853140937785,0.211017249294866,0.886692751846807,226.16812761306,240.666388826858,0.80173758463028,0.161301218925898,0.763607125891121,1.97703413173929,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Ruminococcus_gnavus",0.892140279817442,0.690834213108868,18.9416014491422,1.29139562414355,0.212104097899004,0.886692751846807,232.485194385613,246.983455599411,0.79199771141442,0.163845427095159,0.751239429495709,2.04228477101342,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales",-894.736054466031,679.220331477396,11.1369572984918,-1.31729869234017,0.214196896240549,0.886692751846807,218.644085346224,233.142346560022,0.812360181989196,0.147266304088363,0.779954962598021,1.90865514717613,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae",-894.736054466031,679.220331477396,11.1369572984918,-1.31729869234017,0.214196896240549,0.886692751846807,218.644085346224,233.142346560022,0.812360181989196,0.147266304088363,0.779954962598021,1.90865514717613,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus",-894.736054466031,679.220331477396,11.1369572984918,-1.31729869234017,0.214196896240549,0.886692751846807,218.644085346224,233.142346560022,0.812360181989196,0.147266304088363,0.779954962598021,1.90865514717613,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_aureus",-894.736054466031,679.220331477396,11.1369572984918,-1.31729869234017,0.214196896240549,0.886692751846807,218.644085346224,233.142346560022,0.812360181989196,0.147266304088363,0.779954962598021,1.90865514717613,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium",-0.26002703981222,0.205316441800406,29.9840194856034,-1.26646963843743,0.21509560572023,0.886692751846807,235.034815652561,249.533076866359,0.771261153732171,0.159130555630528,0.727973411568844,2.16150405915821,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae",-0.259704878790918,0.205342515076664,29.9844628684512,-1.26473993315002,0.215706610832726,0.886692751846807,235.038535963126,249.536797176924,0.7713109200238,0.15904290397938,0.728060942635066,2.16128290963308,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor",-36.820601214332,28.7790051405888,19.2456035367171,-1.2794257839859,0.215957479755281,0.886692751846807,225.097297228157,239.595558441955,0.825891571815891,0.164489579044217,0.791614294906176,1.87875115831304,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_plebeius",-2.64750264796209,2.08253593469498,21.0965832909813,-1.27128785816119,0.217464668309166,0.886692751846807,230.328982424233,244.827243638031,0.790528355703582,0.158373138724526,0.751111028016659,2.04883461852952,37,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter.s__Citrobacter_amalonaticus",323.110682480753,260.179769774579,21.0485747712637,1.24187473438345,0.227943133805384,0.886692751846807,220.772997996106,235.271259209904,0.782516626476872,0.168867557391172,0.738328860271086,2.13613551015704,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_curvatus",65.3228225345346,52.6001703121583,21.0485747707647,1.24187473437582,0.227943133808464,0.886692751846807,223.970304909494,238.468566123292,0.782516626480687,0.168867557390684,0.73832886027583,2.13613551014469,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_viscosus",561.439513707379,452.090293945244,21.0485747703591,1.24187473437636,0.227943133808529,0.886692751846807,219.667979774223,234.166240988021,0.782516626480383,0.168867557390716,0.738328860275454,2.13613551014564,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella",6.02762945032149,4.840050751627,11.2208014741131,1.24536492686472,0.238376670888311,0.886692751846807,228.698890849823,243.197152063621,0.803578485314717,0.145590006371306,0.770108594059068,1.95641593994073,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella.s__Holdemanella_biformis",6.02762945032149,4.840050751627,11.2208014741131,1.24536492686472,0.238376670888311,0.886692751846807,228.698890849823,243.197152063621,0.803578485314717,0.145590006371306,0.770108594059068,1.95641593994073,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacteriaceae_unclassified",192.178846766217,160.162602026353,21.1544062634995,1.19989838036345,0.243444999211413,0.886692751846807,221.818496746451,236.316757960249,0.792562430404905,0.169329396549946,0.750276982556578,2.08969409471395,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacteriaceae_unclassified.s__Eubacteriaceae_bacterium_CHKCI005",192.178846766217,160.162602026353,21.1544062634995,1.19989838036345,0.243444999211413,0.886692751846807,221.818496746451,236.316757960249,0.792562430404905,0.169329396549946,0.750276982556578,2.08969409471395,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_adolescentis",0.140526393089968,0.113918856373234,10.1480366027316,1.23356569372115,0.245172239807617,0.886692751846807,236.275695582603,250.773956796401,0.823360326916499,0.150836889237878,0.791983812244308,1.86520195832159,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_salivarius",0.761974209289789,0.623801186327666,10.3124466883208,1.22150169956481,0.249085141216926,0.886692751846807,232.869559464996,247.367820678794,0.813141973846246,0.148548769686551,0.780541715718744,1.91422916326149,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Butyricimonas.s__Butyricimonas_synergistica",-22.688878758348,18.6965283109936,10.6324777031479,-1.21353431936382,0.251194946465793,0.886692751846807,226.071982379835,240.570243593633,0.805077291451482,0.15825452597133,0.768430345558497,1.96551074097555,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_massiliensis",-0.327393064195481,0.273186746688938,12.4323529734154,-1.19842220811782,0.253099112776023,0.886692751846807,234.563748101035,249.062009314833,0.793235563661904,0.157109059993132,0.75469609824444,2.02699204994222,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella",9.85102389804489,8.25919708612695,11.577782826677,1.19273384510847,0.256844798159996,0.886692751846807,227.75668812854,242.254949342338,0.792822730338954,0.145497985401449,0.757546189334172,2.01315673069654,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella.s__Paraprevotella_xylaniphila",9.85102389804489,8.25919708612695,11.577782826677,1.19273384510847,0.256844798159996,0.886692751846807,227.75668812854,242.254949342338,0.792822730338954,0.145497985401449,0.757546189334172,2.01315673069654,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia",0.257830824880636,0.214833415913789,9.97119404200227,1.20014302143807,0.25782084900331,0.886692751846807,235.230814828734,249.729076042532,0.844941608137584,0.158494993151124,0.8157368160612,1.76863721331117,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_shahii",-1.45976670993167,1.23016700697051,11.3318178238876,-1.18664108341403,0.25965169697656,0.886692751846807,231.581645202744,246.079906416542,0.794537852983962,0.161370896544514,0.755002364967478,2.02535255329539,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_anginosus_group",18.6724400163206,16.3034121532166,23.2627001102579,1.14530871457093,0.263727938571858,0.886692751846807,226.54806303505,241.046324248848,0.776858886580604,0.155895900752822,0.73564739986643,2.15231074877791,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus.s__Streptococcus_virus_7201",14.6276740044465,12.5230267487452,12.5196327508843,1.16806218639693,0.264544683509303,0.886692751846807,227.104307741217,241.602568955015,0.757678742344524,0.15015809969147,0.714863132110216,2.19557120201752,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_salivarius",2.17953868264825,1.9150889107007,22.6322553027235,1.1380874644879,0.266988833174241,0.886692751846807,230.847348058089,245.345609271887,0.777639119653234,0.158564825364387,0.735736171900515,2.1532235693518,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_animalis",-15.8864058384397,13.5303722509561,10.1917134233622,-1.17412925112368,0.267049228157589,0.886692751846807,226.858633143131,241.356894356929,0.820963337513473,0.143291730073373,0.791017936010048,1.87143003365506,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Myoviridae_unclassified.s__Cronobacter_phage_ENT47670",-70.3312650700411,59.9007860535686,10.1917134235701,-1.17412925111107,0.267049228161884,0.886692751846807,223.883127797163,238.381389010961,0.820963337509779,0.143291730073319,0.79101793600575,1.871430033667,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Myoviridae_unclassified",-70.3312650700413,59.9007860535686,10.1917134229845,-1.17412925111108,0.267049228163375,0.886692751846807,223.883127797163,238.381389010961,0.820963337509779,0.143291730073319,0.79101793600575,1.871430033667,37,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter.s__Citrobacter_braakii",-29.086729508368,24.7730217786417,10.1917134222224,-1.17412925109707,0.267049228170679,0.886692751846807,225.648996593684,240.147257807482,0.820963337505672,0.143291730073263,0.79101793600097,1.87143003368027,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales",-1.21690504493623,1.05048585108554,10.3702884029728,-1.15842116643334,0.272673538537036,0.886692751846807,231.971226610201,246.469487823999,0.811048253371841,0.146921995453947,0.778505897911756,1.92615756511976,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae",-1.21690504493623,1.05048585108554,10.3702884029728,-1.15842116643334,0.272673538537036,0.886692751846807,231.971226610201,246.469487823999,0.811048253371841,0.146921995453947,0.778505897911756,1.92615756511976,37,"PROMIS"
